 type    delay1    delay2    T    NT1    NT2    Dist    Dist_NT1    Dist_NT2    distance_T_dist    cue    order    orient    horiz_vertical    A_R    A_err    Abs_angle_error    Error_interference    A_DC    A_DC_dist    Q_DC    A_DF    A_DF_dist    Q_DF    A_DVF    Q_DVF    A_DVF_dist    Q_DVF_dist    presentation_att_cue_time    presentation_target_time    presentation_dist_time    presentation_probe_time    R_T    trial_time    disp_time  
 1.0    7.0    5.0    311.0    230.0    130.0    300.4    206.1    29.0    10.6    4.0    1.0    -1.0    0.0    310.0    1.0    1.0    1.0    311.0    300.4    4.0    230.0    206.1    3.0    130.0    2.0    29.0    1.0    41.789    42.829    50.184    55.538    5.025    60.563    14.249  
 1.0    7.0    5.0    54.0    135.0    229.0    69.1    156.8    298.0    15.1    1.0    1.0    1.0    0.0    47.0    7.0    7.0    -7.0    54.0    69.1    1.0    135.0    156.8    2.0    229.0    3.0    298.0    4.0    61.201    62.213    69.569    74.922    5.022    79.944    14.22  
 1.0    7.0    12.0    52.0    119.0    238.0    62.3    144.7    300.0    10.3    1.0    2.0    1.0    0.0    49.0    3.0    3.0    -3.0    52.0    62.3    1.0    119.0    144.7    2.0    238.0    3.0    300.0    4.0    80.582    88.95    81.595    101.305    5.025    106.33    21.222  
 1.0    7.0    12.0    146.0    324.0    220.0    132.6    295.6    63.0    13.4    2.0    2.0    -1.0    0.0    159.0    -13.0    13.0    -13.0    146.0    132.6    2.0    324.0    295.6    4.0    220.0    3.0    63.0    1.0    106.969    115.339    107.981    127.694    5.022    132.716    21.225  
 3.0    7.0    12.0    41.0    154.0    323.0    248.0    138.9    296.0    153.0    1.0    2.0    0.0    0.0    17.0    24.0    24.0    24.0    154.0    138.9    2.0    323.0    296.0    4.0    41.0    1.0    248.0    3.0    133.354    141.721    134.365    154.074    5.027    159.101    21.22  
 3.0    7.0    12.0    205.0    139.0    334.0    65.0    123.8    304.4    140.0    3.0    2.0    0.0    0.0    202.0    3.0    3.0    3.0    139.0    123.8    2.0    334.0    304.4    4.0    205.0    3.0    65.0    1.0    159.74    168.109    160.752    180.462    5.025    185.487    21.222  
 1.0    0.2    12.0    326.0    141.0    245.0    311.1    115.5    33.0    14.9    4.0    2.0    -1.0    1.0    340.0    -14.0    14.0    -14.0    326.0    311.1    4.0    141.0    115.5    2.0    245.0    3.0    33.0    1.0    186.124    187.692    187.137    200.046    5.022    205.068    14.42  
 3.0    0.2    12.0    54.0    305.0    218.0    143.0    315.4    239.7    89.0    1.0    2.0    0.0    0.0    49.0    5.0    5.0    -5.0    305.0    315.4    4.0    218.0    239.7    3.0    54.0    1.0    143.0    2.0    205.706    207.273    206.718    219.628    5.021    224.649    14.42  
 3.0    0.2    11.8    306.0    146.0    42.0    242.0    156.3    66.8    64.0    4.0    1.0    0.0    1.0    297.0    9.0    9.0    9.0    146.0    156.3    2.0    42.0    66.8    1.0    306.0    4.0    242.0    3.0    225.286    226.298    226.854    239.008    5.022    244.03    14.22  
 3.0    7.0    5.0    325.0    40.0    151.0    245.0    28.2    125.6    80.0    4.0    1.0    0.0    1.0    320.0    5.0    5.0    5.0    40.0    28.2    1.0    151.0    125.6    2.0    325.0    4.0    245.0    3.0    244.667    245.68    253.036    258.39    5.02    263.41    14.221  
